ŽžŠÔ[s],CH1(Max)[V],CH1(Min)[V],CH2(Max)[V],CH2(Min)[V],CH3(Max)[V],CH3(Min)[V],CH4(Max)[V],CH4(Min)[V],CH5(Max)[V],CH5(Min)[V],CH6(Max)[V],CH6(Min)[V]
33.2500 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0175 ,0.0125 ,-0.0025 ,-0.0050 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
33.3000 ,0.0150 ,0.0100 ,0.0150 ,0.0100 ,0.0175 ,0.0125 ,-0.0025 ,-0.0050 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.3500 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0000 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.4000 ,0.0150 ,0.0075 ,0.0150 ,0.0100 ,0.0175 ,0.0125 ,-0.0025 ,-0.0050 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
33.4500 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,-0.0025 ,-0.0050 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
33.5000 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0175 ,0.0125 ,0.0000 ,-0.0050 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
33.5500 ,0.0150 ,0.0100 ,0.0175 ,0.0125 ,0.0175 ,0.0150 ,-0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
33.6000 ,0.0150 ,0.0125 ,0.0150 ,0.0150 ,0.0175 ,0.0125 ,0.0025 ,-0.0050 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
33.6500 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0150 ,0.0150 ,0.0025 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.7000 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0150 ,0.0100 ,0.0050 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.7500 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0150 ,0.0125 ,0.0050 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.8000 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0175 ,0.0100 ,0.0000 ,-0.0025 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
33.8500 ,0.0150 ,0.0125 ,0.0150 ,0.0150 ,0.0150 ,0.0125 ,0.0050 ,0.0000 ,1.5563 ,1.5500 ,0.0125 ,0.0063 
33.9000 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0175 ,0.0125 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
33.9500 ,0.0150 ,0.0100 ,0.0125 ,0.0100 ,0.0175 ,0.0125 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.0000 ,0.0150 ,0.0100 ,0.0150 ,0.0100 ,0.0175 ,0.0125 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.0500 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0050 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.1000 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0050 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
34.1500 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0025 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.2000 ,0.0275 ,0.0125 ,0.0125 ,0.0125 ,0.0150 ,0.0100 ,0.0050 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.2500 ,0.0300 ,0.0225 ,0.0100 ,0.0050 ,0.0125 ,0.0075 ,0.0050 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
34.3000 ,0.0275 ,0.0250 ,0.0075 ,0.0050 ,0.0150 ,0.0075 ,0.0075 ,0.0025 ,1.5500 ,1.5375 ,0.0125 ,0.0063 
34.3500 ,0.0275 ,0.0225 ,0.0100 ,0.0075 ,0.0125 ,0.0075 ,0.0075 ,0.0050 ,1.5438 ,1.5438 ,0.0125 ,0.0063 
34.4000 ,0.0225 ,0.0125 ,0.0125 ,0.0100 ,0.0150 ,0.0100 ,0.0075 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.4500 ,0.0200 ,0.0050 ,0.0200 ,0.0100 ,0.0400 ,0.0125 ,0.0050 ,-0.0100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.5000 ,0.0200 ,0.0100 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0075 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.5500 ,0.0200 ,0.0125 ,0.0150 ,0.0100 ,0.0175 ,0.0100 ,0.0050 ,0.0025 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
34.6000 ,0.0225 ,0.0075 ,0.0150 ,0.0100 ,0.0200 ,0.0125 ,0.0050 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.6500 ,0.0150 ,0.0075 ,0.0125 ,0.0100 ,0.0175 ,0.0150 ,0.0025 ,-0.0075 ,1.5500 ,1.5438 ,0.0188 ,0.0000 
34.7000 ,0.0100 ,0.0050 ,0.0175 ,0.0125 ,0.0175 ,0.0125 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.7500 ,0.0125 ,0.0100 ,0.0150 ,0.0150 ,0.0175 ,0.0125 ,0.0050 ,0.0025 ,1.5500 ,1.5500 ,0.0188 ,0.0125 
34.8000 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0150 ,0.0150 ,0.0025 ,0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.8500 ,0.0150 ,0.0125 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0050 ,-0.0025 ,1.5438 ,1.5438 ,0.0125 ,0.0125 
34.9000 ,0.0150 ,0.0100 ,0.0125 ,0.0125 ,0.0150 ,0.0150 ,0.0025 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
34.9500 ,0.0150 ,0.0100 ,0.0175 ,0.0150 ,0.0175 ,0.0150 ,0.0050 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.0000 ,0.0125 ,0.0075 ,0.0150 ,0.0125 ,0.0175 ,0.0150 ,0.0025 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.0500 ,0.0150 ,0.0075 ,0.0125 ,0.0100 ,0.0150 ,0.0150 ,0.0025 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.1000 ,0.0150 ,0.0100 ,0.0150 ,0.0075 ,0.0175 ,0.0150 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.1500 ,0.0150 ,0.0100 ,0.0150 ,0.0100 ,0.0175 ,0.0125 ,0.0025 ,-0.0025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.2000 ,0.0150 ,0.0100 ,0.0150 ,0.0100 ,0.0150 ,0.0125 ,0.0025 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.2500 ,0.0150 ,-0.0075 ,0.0200 ,0.0125 ,0.0200 ,0.0125 ,0.0050 ,0.0000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.3000 ,1.2725 ,0.0950 ,-0.0500 ,-0.6350 ,0.8200 ,0.1250 ,-0.0700 ,-0.4750 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
35.3500 ,1.3650 ,1.1475 ,-0.5675 ,-0.6925 ,0.7025 ,0.5850 ,-0.3225 ,-0.3975 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.4000 ,2.6000 ,1.4150 ,-0.7150 ,-1.3475 ,1.3800 ,0.7275 ,-0.4125 ,-0.8025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.4500 ,5.1175 ,3.4125 ,-1.7950 ,-3.8700 ,3.3075 ,1.8950 ,-1.1125 ,-1.9750 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.5000 ,5.1175 ,5.1175 ,-4.2825 ,-5.1200 ,3.7375 ,3.2250 ,-1.9575 ,-2.3350 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
35.5500 ,5.1175 ,5.1175 ,-4.8475 ,-4.9300 ,3.6425 ,3.6050 ,-2.3050 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.6000 ,5.1175 ,5.1175 ,-4.8475 ,-4.8525 ,3.6325 ,3.6300 ,-2.3275 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.6500 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6300 ,3.6275 ,-2.3250 ,-2.3300 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
35.7000 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6300 ,3.6275 ,-2.3275 ,-2.3275 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.7500 ,5.1175 ,5.1175 ,-4.8500 ,-4.8500 ,3.6325 ,3.6300 ,-2.3275 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.8000 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6350 ,3.6300 ,-2.3275 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.8500 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6325 ,3.6300 ,-2.3300 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.9000 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6350 ,3.6300 ,-2.3275 ,-2.3300 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
35.9500 ,5.1175 ,5.1175 ,-4.8475 ,-4.8525 ,3.6350 ,3.6300 ,-2.3300 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
36.0000 ,5.1175 ,5.1175 ,-4.8500 ,-4.8525 ,3.6325 ,3.6275 ,-2.3250 ,-2.3325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.0500 ,5.1175 ,5.1175 ,-4.8500 ,-4.8500 ,3.6325 ,3.6275 ,-2.3250 ,-2.3300 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.1000 ,5.1175 ,5.1175 ,-4.8500 ,-4.8550 ,3.6300 ,3.6250 ,-2.3250 ,-2.3275 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.1500 ,5.1175 ,5.1175 ,-4.8550 ,-4.8600 ,3.6300 ,3.6225 ,-2.3250 ,-2.3250 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
36.2000 ,5.1175 ,5.1175 ,-4.8275 ,-4.8600 ,3.6400 ,3.6225 ,-2.3250 ,-2.3400 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.2500 ,5.1175 ,5.1175 ,-4.0100 ,-5.1050 ,5.1175 ,3.6475 ,-2.3425 ,-3.2275 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.3000 ,5.1175 ,3.5925 ,-1.9875 ,-3.3575 ,5.1175 ,5.1175 ,-4.0400 ,-5.1200 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
36.3500 ,3.4000 ,3.2950 ,-2.0100 ,-2.4125 ,5.1175 ,5.1175 ,-3.6525 ,-4.1775 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.4000 ,3.5475 ,3.4400 ,-2.5000 ,-2.7400 ,5.1175 ,5.1175 ,-3.6525 ,-3.6550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.4500 ,3.6700 ,3.5800 ,-2.7875 ,-2.9400 ,5.1175 ,5.1175 ,-3.6525 ,-3.6525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.5000 ,3.6825 ,3.6575 ,-2.9650 ,-2.9950 ,5.1175 ,5.1175 ,-3.6525 ,-3.6525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.5500 ,3.6350 ,3.5150 ,-2.9700 ,-2.9950 ,5.1175 ,5.1175 ,-3.6500 ,-3.6525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.6000 ,3.4700 ,3.2125 ,-2.8425 ,-2.9550 ,5.1175 ,5.1175 ,-3.6500 ,-3.6550 ,1.5563 ,1.5438 ,0.0188 ,0.0063 
36.6500 ,3.1400 ,2.7100 ,-2.5375 ,-2.8075 ,5.1175 ,5.1175 ,-3.6525 ,-3.6525 ,1.5500 ,1.5438 ,0.0188 ,0.0125 
36.7000 ,2.6025 ,2.5100 ,-2.4150 ,-2.4675 ,5.1175 ,5.1175 ,-3.6525 ,-3.7825 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.7500 ,2.9100 ,2.6100 ,-2.5050 ,-2.7250 ,5.1175 ,5.1175 ,-3.8275 ,-4.1000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
36.8000 ,2.9300 ,2.2700 ,-2.3175 ,-2.7425 ,5.1175 ,5.1175 ,-4.2000 ,-4.9625 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
36.8500 ,2.0525 ,1.3125 ,-1.5900 ,-2.1725 ,5.1175 ,5.1175 ,-3.2775 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
36.9000 ,0.8450 ,-5.1200 ,2.6400 ,-1.2200 ,3.0350 ,-3.4625 ,1.8700 ,-1.9450 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
36.9500 ,-5.1200 ,-5.1200 ,3.2150 ,3.0975 ,-4.0675 ,-4.2050 ,2.2850 ,2.2125 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.0000 ,-5.1200 ,-5.1200 ,3.3000 ,3.2400 ,-4.2375 ,-4.3100 ,2.3450 ,2.3075 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.0500 ,-5.1200 ,-5.1200 ,3.3025 ,3.2900 ,-4.3050 ,-4.3100 ,2.3450 ,2.3425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.1000 ,-5.1200 ,-5.1200 ,3.3050 ,3.3025 ,-4.3075 ,-4.3175 ,2.3475 ,2.3425 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
37.1500 ,-5.1200 ,-5.1200 ,3.3050 ,3.2975 ,-4.3100 ,-4.3175 ,2.3500 ,2.3450 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.2000 ,-5.1200 ,-5.1200 ,3.3025 ,3.2975 ,-4.3125 ,-4.3200 ,2.3500 ,2.3475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.2500 ,-5.1200 ,-5.1200 ,3.3025 ,3.3000 ,-4.3150 ,-4.3175 ,2.3500 ,2.3475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.3000 ,-5.1200 ,-5.1200 ,3.3050 ,3.3000 ,-4.3150 ,-4.3200 ,2.3525 ,2.3475 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
37.3500 ,-5.1200 ,-5.1200 ,3.3025 ,3.3000 ,-4.3125 ,-4.3175 ,2.3575 ,2.3475 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.4000 ,-5.1200 ,-5.1200 ,3.3050 ,3.3025 ,-4.3150 ,-4.3200 ,2.3525 ,2.3500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.4500 ,-5.1200 ,-5.1200 ,3.3050 ,3.2975 ,-4.3125 ,-4.3150 ,2.3525 ,2.3475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.5000 ,-5.1200 ,-5.1200 ,3.3025 ,3.2975 ,-4.3125 ,-4.3175 ,2.3500 ,2.3500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.5500 ,-5.1200 ,-5.1200 ,3.2925 ,2.7500 ,-3.4875 ,-4.3075 ,2.3425 ,1.9050 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.6000 ,-2.5825 ,-4.7075 ,2.4100 ,1.3350 ,-1.5250 ,-2.9925 ,1.6450 ,0.8575 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.6500 ,-2.2300 ,-2.3625 ,1.2250 ,1.1625 ,-1.3150 ,-1.3925 ,0.7825 ,0.7425 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.7000 ,-2.2300 ,-2.2325 ,1.1675 ,1.1650 ,-1.3175 ,-1.3225 ,0.7475 ,0.7425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
37.7500 ,-2.0000 ,-2.2325 ,1.1675 ,1.0425 ,-1.1675 ,-1.3150 ,0.7400 ,0.6600 ,1.5500 ,1.5438 ,0.0125 ,0.0000 
37.8000 ,-1.1925 ,-1.8800 ,0.9800 ,0.6250 ,-0.6625 ,-1.0900 ,0.6150 ,0.3800 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
37.8500 ,-0.8925 ,-1.0400 ,0.5500 ,0.4750 ,-0.3925 ,-0.5600 ,0.3225 ,0.2425 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.9000 ,-0.8750 ,-0.9375 ,0.5100 ,0.4900 ,-0.0425 ,-0.3550 ,0.2200 ,0.0650 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
37.9500 ,-0.9575 ,-1.3500 ,0.7950 ,0.5475 ,0.6075 ,0.0075 ,0.0450 ,-0.2400 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
38.0000 ,-1.2975 ,-1.5275 ,0.9150 ,0.7800 ,1.2775 ,0.8375 ,-0.3600 ,-0.5775 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.0500 ,-1.7300 ,-2.3500 ,1.4000 ,1.0375 ,1.8625 ,1.3525 ,-0.6025 ,-0.8425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.1000 ,-2.5900 ,-3.2775 ,1.9125 ,1.5350 ,3.1550 ,2.1225 ,-0.9650 ,-1.4725 ,1.5563 ,1.5438 ,0.0188 ,0.0063 
38.1500 ,-3.3175 ,-3.5025 ,2.0025 ,1.9175 ,4.0525 ,3.3875 ,-1.5975 ,-1.9475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.2000 ,-3.7250 ,-4.7350 ,2.6925 ,2.1275 ,4.3450 ,4.2100 ,-2.0200 ,-2.0475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.2500 ,-3.6425 ,-4.7250 ,2.6775 ,2.0125 ,4.9200 ,4.4075 ,-2.0775 ,-2.4150 ,1.5500 ,1.5438 ,0.0188 ,0.0125 
38.3000 ,-2.4000 ,-3.4425 ,1.8925 ,1.2525 ,5.1175 ,5.0375 ,-2.4900 ,-2.8475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.3500 ,-0.8650 ,-2.1275 ,1.0800 ,0.3050 ,5.1175 ,5.1175 ,-2.9450 ,-3.3950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.4000 ,0.5725 ,-0.6025 ,0.1450 ,-0.5800 ,5.1175 ,5.1175 ,-3.4650 ,-3.6800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.4500 ,1.2800 ,0.7750 ,-0.7075 ,-1.0375 ,5.1175 ,5.1175 ,-3.6900 ,-3.7650 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.5000 ,1.1700 ,0.6675 ,-0.6775 ,-0.9675 ,5.1175 ,5.1175 ,-3.1750 ,-3.5800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.5500 ,0.7225 ,0.5000 ,-0.5800 ,-0.7150 ,5.1175 ,5.1175 ,-3.0775 ,-3.1325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.6000 ,0.9125 ,0.7975 ,-0.7575 ,-0.8300 ,5.1175 ,5.1175 ,-3.1600 ,-3.2075 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.6500 ,0.8450 ,0.3200 ,-0.4500 ,-0.7825 ,5.1175 ,5.1175 ,-2.9650 ,-3.1800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.7000 ,0.1525 ,-0.1875 ,-0.1350 ,-0.3475 ,5.1175 ,5.0525 ,-2.7375 ,-2.8850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.7500 ,-0.2850 ,-0.7425 ,0.2025 ,-0.0725 ,5.0100 ,4.7750 ,-2.5600 ,-2.7100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.8000 ,-0.4025 ,-0.7400 ,0.1975 ,-0.0175 ,5.1175 ,4.8175 ,-2.5825 ,-2.8150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.8500 ,-0.2200 ,-0.3575 ,-0.0400 ,-0.1350 ,5.1175 ,5.1175 ,-2.8625 ,-3.0800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.9000 ,1.2600 ,-0.1050 ,-0.2100 ,-1.0525 ,5.1175 ,5.1175 ,-3.1775 ,-4.0850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
38.9500 ,3.6375 ,1.7575 ,-1.3625 ,-2.4325 ,5.1175 ,5.1175 ,-4.4025 ,-5.1100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.0000 ,3.9525 ,3.3975 ,-2.2375 ,-2.5875 ,5.1175 ,5.1175 ,-4.8450 ,-5.1200 ,1.5500 ,1.5438 ,0.0063 ,0.0063 
39.0500 ,3.1400 ,2.3225 ,-1.5725 ,-2.0775 ,5.1175 ,5.1175 ,-4.2500 ,-4.6875 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.1000 ,2.2075 ,1.9350 ,-1.3325 ,-1.5025 ,5.1175 ,5.1175 ,-3.9600 ,-4.1800 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
39.1500 ,1.8350 ,1.4925 ,-1.0625 ,-1.2700 ,5.1175 ,5.1175 ,-3.7675 ,-3.9075 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.2000 ,1.4850 ,1.4450 ,-1.0400 ,-1.0575 ,5.1175 ,5.1175 ,-3.6525 ,-3.7325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.2500 ,1.4800 ,1.3325 ,-0.9675 ,-1.0475 ,5.1175 ,5.1175 ,-3.6175 ,-3.6375 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.3000 ,1.6800 ,1.3675 ,-0.9950 ,-1.2125 ,5.1175 ,5.1175 ,-3.6650 ,-3.9750 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
39.3500 ,1.6975 ,1.6350 ,-1.2125 ,-1.2325 ,5.1175 ,5.1175 ,-4.0625 ,-4.1800 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
39.4000 ,1.6875 ,1.5975 ,-1.1950 ,-1.2575 ,5.1175 ,5.1175 ,-4.1975 ,-4.2900 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
39.4500 ,1.7975 ,1.7525 ,-1.3000 ,-1.3275 ,5.1175 ,5.1175 ,-4.3025 ,-4.3500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.5000 ,1.7600 ,1.7000 ,-1.2650 ,-1.3100 ,5.1175 ,5.1175 ,-4.2650 ,-4.3475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.5500 ,1.7225 ,1.6675 ,-1.2350 ,-1.2675 ,5.1175 ,5.1175 ,-4.2100 ,-4.2425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.6000 ,1.8000 ,1.7050 ,-1.2425 ,-1.3075 ,5.1175 ,5.1175 ,-4.1675 ,-4.2100 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
39.6500 ,1.8000 ,1.6875 ,-1.2325 ,-1.2850 ,5.1175 ,5.1175 ,-4.1075 ,-4.1450 ,1.5438 ,1.5438 ,0.0125 ,0.0063 
39.7000 ,1.7950 ,1.6475 ,-1.1650 ,-1.2750 ,5.1175 ,5.1175 ,-3.9550 ,-4.0825 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.7500 ,1.5875 ,1.3100 ,-0.9400 ,-1.1275 ,5.1175 ,5.1175 ,-3.7175 ,-3.9225 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
39.8000 ,1.2125 ,0.8325 ,-0.6300 ,-0.8725 ,5.1175 ,5.1175 ,-3.4425 ,-3.6450 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.8500 ,0.7550 ,0.5200 ,-0.4600 ,-0.5825 ,5.1175 ,5.1175 ,-3.3950 ,-3.4275 ,1.5500 ,1.5438 ,0.0125 ,0.0000 
39.9000 ,1.0600 ,0.5350 ,-0.4800 ,-0.8350 ,5.1175 ,5.1175 ,-3.4775 ,-3.8900 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
39.9500 ,1.1975 ,1.1350 ,-0.9000 ,-0.9425 ,5.1175 ,5.1175 ,-3.9950 ,-4.4000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.0000 ,1.3825 ,1.1650 ,-0.9775 ,-1.1350 ,5.1175 ,5.1175 ,-4.5000 ,-4.8100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.0500 ,1.6600 ,1.3700 ,-1.1325 ,-1.3300 ,5.1175 ,5.1175 ,-4.8800 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.1000 ,1.9600 ,1.7050 ,-1.3625 ,-1.5100 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.1500 ,2.2125 ,2.0500 ,-1.5675 ,-1.6500 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.2000 ,2.2300 ,1.9850 ,-1.4825 ,-1.6550 ,5.1175 ,5.1175 ,-4.8950 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.2500 ,1.8525 ,1.4175 ,-1.1275 ,-1.3975 ,5.1175 ,5.1175 ,-4.4525 ,-4.7725 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.3000 ,1.4425 ,1.3650 ,-1.0950 ,-1.1400 ,5.1175 ,5.1175 ,-4.3175 ,-4.4100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.3500 ,1.4625 ,1.4100 ,-1.1250 ,-1.1550 ,5.1175 ,5.1175 ,-4.2275 ,-4.3075 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.4000 ,1.3975 ,1.2300 ,-0.9875 ,-1.1100 ,5.1175 ,5.1175 ,-3.9950 ,-4.1900 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.4500 ,1.1950 ,1.0225 ,-0.8450 ,-0.9650 ,5.1175 ,5.1175 ,-3.7875 ,-3.9550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.5000 ,0.9625 ,0.8675 ,-0.7450 ,-0.8175 ,5.1175 ,5.1175 ,-3.7725 ,-3.9375 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.5500 ,1.1075 ,1.0075 ,-0.8500 ,-0.9450 ,5.1175 ,5.1175 ,-4.0075 ,-4.3100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.6000 ,2.8400 ,1.1675 ,-0.9950 ,-2.1475 ,5.1175 ,5.1175 ,-4.4125 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
