"矢板鋼試験片実験データ No.03","NONAME03.REC"
"Shot","(Data Num)","Trig Date","Trig Time"
"CONT : 2min40.6s","3213","11-08-30","14:06:40"

"CH","Unit","Mode","Range","Comment","Scaling","Ratio","Offset","EU","Filter"
"CH1","8936 analog","","200mV","ch1 X軸","OFF","-","-","V","500Hz"
"CH2","8936 analog","","200mV","ch1 Y軸","OFF","-","-","V","500Hz"
"CH3","8936 analog","","200mV","ch2 X軸","OFF","-","-","V","500Hz"
"CH4","8936 analog","","200mV","ch2 Y軸","OFF","-","-","V","500Hz"
"CH5","8936 analog","","500mV","移動距離","OFF","-","-","V","5Hz"
"CH6","8936 analog","","500mV","マーカー","OFF","-","-","V","5Hz"


"Time[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
5.46000000e+001,-1.25000e-002,-1.25000e-002,-5.75000e-002,-5.75000e-002,-1.75000e-002,-2.50000e-002,-3.95000e-001,-3.97500e-001,+2.94375e+000,+2.93750e+000,+1.25000e-002,+6.25000e-003
5.46500000e+001,-1.25000e-002,-1.50000e-002,-5.50000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.93750e+000,+2.93125e+000,+1.25000e-002,+6.25000e-003
5.47000000e+001,-1.25000e-002,-1.75000e-002,-5.50000e-002,-5.75000e-002,-2.25000e-002,-2.25000e-002,-3.97500e-001,-3.97500e-001,+2.93750e+000,+2.93125e+000,+1.25000e-002,+0.00000e+000
5.47500000e+001,-1.50000e-002,-2.25000e-002,-5.00000e-002,-5.75000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.93125e+000,+2.92500e+000,+1.25000e-002,+6.25000e-003
5.48000000e+001,-1.50000e-002,-1.75000e-002,-5.50000e-002,-6.00000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-3.97500e-001,+2.93125e+000,+2.92500e+000,+1.25000e-002,+0.00000e+000
5.48500000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-4.00000e-001,+2.93125e+000,+2.92500e+000,+1.25000e-002,+6.25000e-003
5.49000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.50000e-002,-3.92500e-001,-3.97500e-001,+2.93125e+000,+2.92500e+000,+1.25000e-002,+6.25000e-003
5.49500000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.90000e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.50000000e+001,-1.50000e-002,-2.00000e-002,-5.50000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.90000e-001,-3.95000e-001,+2.93125e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.50500000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.92500e+000,+6.25000e-003,+0.00000e+000
5.51000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.51500000e+001,-1.75000e-002,-2.00000e-002,-5.75000e-002,-6.00000e-002,-1.75000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.52000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-1.75000e-002,-2.25000e-002,-3.90000e-001,-3.97500e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+0.00000e+000
5.52500000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.00000e-002,-3.95000e-001,-3.97500e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+0.00000e+000
5.53000000e+001,-1.25000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-1.75000e-002,-2.00000e-002,-3.95000e-001,-3.95000e-001,+2.92500e+000,+2.92500e+000,+1.25000e-002,+0.00000e+000
5.53500000e+001,-1.50000e-002,-1.75000e-002,-6.00000e-002,-6.00000e-002,-1.75000e-002,-2.25000e-002,-3.92500e-001,-3.97500e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.54000000e+001,-1.75000e-002,-2.00000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.54500000e+001,-1.50000e-002,-1.75000e-002,-6.00000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.55000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.92500e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.55500000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.91875e+000,+2.91250e+000,+1.25000e-002,+0.00000e+000
5.56000000e+001,-1.75000e-002,-1.75000e-002,-6.00000e-002,-6.50000e-002,-1.75000e-002,-2.00000e-002,-3.92500e-001,-3.97500e-001,+2.91875e+000,+2.91250e+000,+1.25000e-002,+0.00000e+000
5.56500000e+001,-1.50000e-002,-1.50000e-002,-6.00000e-002,-6.50000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.92500e+000,+2.91250e+000,+1.25000e-002,+0.00000e+000
5.57000000e+001,-1.50000e-002,-1.50000e-002,-6.25000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.91875e+000,+2.91875e+000,+1.25000e-002,+6.25000e-003
5.57500000e+001,-1.75000e-002,-2.00000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.91875e+000,+2.91250e+000,+1.25000e-002,+6.25000e-003
5.58000000e+001,-1.75000e-002,-2.00000e-002,-6.25000e-002,-6.75000e-002,-1.75000e-002,-2.00000e-002,-3.95000e-001,-3.97500e-001,+2.91875e+000,+2.91250e+000,+1.25000e-002,+0.00000e+000
5.58500000e+001,-1.75000e-002,-2.00000e-002,-6.50000e-002,-6.50000e-002,-1.75000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.91250e+000,+2.91250e+000,+1.25000e-002,+6.25000e-003
5.59000000e+001,-1.25000e-002,-1.75000e-002,-6.25000e-002,-6.50000e-002,-1.75000e-002,-2.25000e-002,-3.92500e-001,-3.97500e-001,+2.91875e+000,+2.90625e+000,+1.25000e-002,+6.25000e-003
5.59500000e+001,-1.50000e-002,-2.25000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-3.97500e-001,+2.91250e+000,+2.90625e+000,+1.25000e-002,+6.25000e-003
5.60000000e+001,-1.75000e-002,-2.00000e-002,-6.50000e-002,-6.75000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.91250e+000,+2.90625e+000,+1.25000e-002,+6.25000e-003
5.60500000e+001,-1.75000e-002,-2.00000e-002,-6.50000e-002,-6.75000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-3.97500e-001,+2.91250e+000,+2.90625e+000,+1.25000e-002,+0.00000e+000
5.61000000e+001,-1.75000e-002,-2.00000e-002,-6.50000e-002,-6.50000e-002,-2.25000e-002,-2.50000e-002,-3.95000e-001,-4.00000e-001,+2.91250e+000,+2.90000e+000,+1.25000e-002,+6.25000e-003
5.61500000e+001,-1.50000e-002,-2.00000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.50000e-002,-3.97500e-001,-3.97500e-001,+2.91250e+000,+2.90000e+000,+1.25000e-002,+0.00000e+000
5.62000000e+001,-1.50000e-002,-2.00000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.90625e+000,+2.90000e+000,+1.25000e-002,+0.00000e+000
5.62500000e+001,-1.75000e-002,-2.00000e-002,-6.00000e-002,-6.50000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-4.00000e-001,+2.90625e+000,+2.90000e+000,+1.25000e-002,+0.00000e+000
5.63000000e+001,-2.00000e-002,-2.25000e-002,-6.00000e-002,-6.25000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-3.95000e-001,+2.90625e+000,+2.89375e+000,+6.25000e-003,+6.25000e-003
5.63500000e+001,-1.50000e-002,-2.00000e-002,-6.00000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.90000e+000,+2.89375e+000,+1.25000e-002,+6.25000e-003
5.64000000e+001,-1.75000e-002,-1.75000e-002,-6.00000e-002,-6.50000e-002,-2.00000e-002,-2.00000e-002,-3.95000e-001,-3.97500e-001,+2.90000e+000,+2.89375e+000,+1.25000e-002,+0.00000e+000
5.64500000e+001,-1.50000e-002,-1.75000e-002,-6.00000e-002,-6.00000e-002,-1.75000e-002,-2.00000e-002,-3.95000e-001,-3.97500e-001,+2.89375e+000,+2.89375e+000,+1.25000e-002,+0.00000e+000
5.65000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-3.95000e-001,+2.89375e+000,+2.88750e+000,+1.87500e-002,+0.00000e+000
5.65500000e+001,-1.75000e-002,-2.00000e-002,-5.75000e-002,-6.00000e-002,-1.75000e-002,-2.25000e-002,-3.92500e-001,-4.00000e-001,+2.89375e+000,+2.88750e+000,+1.25000e-002,+0.00000e+000
5.66000000e+001,-1.50000e-002,-2.25000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.89375e+000,+2.88750e+000,+1.25000e-002,+6.25000e-003
5.66500000e+001,-1.75000e-002,-2.00000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-3.92500e-001,-4.00000e-001,+2.88750e+000,+2.88750e+000,+1.25000e-002,+6.25000e-003
5.67000000e+001,-1.75000e-002,-2.00000e-002,-6.00000e-002,-6.00000e-002,-2.00000e-002,-2.00000e-002,-3.95000e-001,-4.00000e-001,+2.88750e+000,+2.88125e+000,+1.25000e-002,+6.25000e-003
5.67500000e+001,-1.75000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.25000e-002,-3.95000e-001,-3.95000e-001,+2.88750e+000,+2.88125e+000,+1.25000e-002,+6.25000e-003
5.68000000e+001,-1.50000e-002,-2.00000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.50000e-002,-3.92500e-001,-3.97500e-001,+2.88125e+000,+2.88125e+000,+1.25000e-002,+0.00000e+000
5.68500000e+001,-1.75000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-1.75000e-002,-2.25000e-002,-3.95000e-001,-3.97500e-001,+2.88125e+000,+2.87500e+000,+1.25000e-002,+0.00000e+000
5.69000000e+001,-1.50000e-002,-1.75000e-002,-5.75000e-002,-6.00000e-002,-2.00000e-002,-2.50000e-002,-3.95000e-001,-4.00000e-001,+2.88125e+000,+2.87500e+000,+1.25000e-002,+6.25000e-003
5.69500000e+001,-1.50000e-002,-1.75000e-002,-6.25000e-002,-6.50000e-002,-1.75000e-002,-2.50000e-002,-4.00000e-001,-4.02500e-001,+2.88125e+000,+2.87500e+000,+1.25000e-002,+0.00000e+000
5.70000000e+001,-1.25000e-002,-1.75000e-002,-6.25000e-002,-6.50000e-002,-2.25000e-002,-2.25000e-002,-4.00000e-001,-4.02500e-001,+2.87500e+000,+2.87500e+000,+1.25000e-002,+6.25000e-003
5.70500000e+001,-1.25000e-002,-1.50000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.25000e-002,-4.00000e-001,-4.02500e-001,+2.87500e+000,+2.86875e+000,+6.25000e-003,+0.00000e+000
5.71000000e+001,-1.25000e-002,-1.75000e-002,-5.75000e-002,-6.25000e-002,-2.00000e-002,-2.25000e-002,-4.00000e-001,-4.05000e-001,+2.87500e+000,+2.86875e+000,+1.25000e-002,+0.00000e+000
5.71500000e+001,-1.25000e-002,-1.75000e-002,-5.75000e-002,-6.50000e-002,-2.25000e-002,-2.50000e-002,-4.02500e-001,-4.02500e-001,+2.87500e+000,+2.86875e+000,+1.25000e-002,+6.25000e-003
5.72000000e+001,-1.25000e-002,-1.50000e-002,-6.25000e-002,-6.50000e-002,-2.25000e-002,-2.75000e-002,-4.02500e-001,-4.07500e-001,+2.87500e+000,+2.86250e+000,+1.25000e-002,+6.25000e-003
5.72500000e+001,-1.00000e-002,-1.50000e-002,-6.00000e-002,-6.25000e-002,-2.25000e-002,-2.75000e-002,-4.02500e-001,-4.05000e-001,+2.86875e+000,+2.85625e+000,+1.25000e-002,+6.25000e-003
5.73000000e+001,-1.00000e-002,-1.50000e-002,-5.75000e-002,-6.50000e-002,-2.25000e-002,-2.50000e-002,-4.02500e-001,-4.05000e-001,+2.86875e+000,+2.86250e+000,+1.25000e-002,+0.00000e+000
5.73500000e+001,-7.50000e-003,-1.00000e-002,-6.00000e-002,-6.50000e-002,-2.25000e-002,-2.75000e-002,-4.05000e-001,-4.07500e-001,+2.86250e+000,+2.85625e+000,+1.25000e-002,+0.00000e+000
5.74000000e+001,-7.50000e-003,-1.00000e-002,-6.00000e-002,-6.75000e-002,-2.25000e-002,-2.50000e-002,-4.02500e-001,-4.07500e-001,+2.86250e+000,+2.85625e+000,+1.25000e-002,+6.25000e-003
5.74500000e+001,-5.00000e-003,-1.00000e-002,-6.25000e-002,-6.75000e-002,-2.25000e-002,-2.50000e-002,-4.02500e-001,-4.07500e-001,+2.86250e+000,+2.85625e+000,+1.25000e-002,+0.00000e+000
5.75000000e+001,-2.50000e-003,-1.00000e-002,-6.25000e-002,-6.50000e-002,-2.00000e-002,-2.50000e-002,-4.02500e-001,-4.07500e-001,+2.86250e+000,+2.85625e+000,+1.25000e-002,+6.25000e-003
5.75500000e+001,-7.50000e-003,-7.50000e-003,-6.50000e-002,-6.75000e-002,-2.00000e-002,-2.75000e-002,-4.02500e-001,-4.07500e-001,+2.85625e+000,+2.85000e+000,+1.25000e-002,+6.25000e-003
5.76000000e+001,-7.50000e-003,-7.50000e-003,-6.50000e-002,-6.75000e-002,-1.75000e-002,-2.25000e-002,-4.02500e-001,-4.07500e-001,+2.85625e+000,+2.85000e+000,+1.25000e-002,+0.00000e+000
5.76500000e+001,-5.00000e-003,-1.00000e-002,-6.50000e-002,-7.00000e-002,-1.75000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.85625e+000,+2.85000e+000,+1.25000e-002,+6.25000e-003
5.77000000e+001,-5.00000e-003,-7.50000e-003,-6.75000e-002,-7.00000e-002,-2.00000e-002,-2.25000e-002,-4.02500e-001,-4.07500e-001,+2.85625e+000,+2.85000e+000,+1.25000e-002,+6.25000e-003
5.77500000e+001,-2.50000e-003,-7.50000e-003,-6.75000e-002,-7.50000e-002,-2.00000e-002,-2.25000e-002,-4.02500e-001,-4.05000e-001,+2.85625e+000,+2.85000e+000,+6.25000e-003,+6.25000e-003
5.78000000e+001,-2.50000e-003,-7.50000e-003,-6.75000e-002,-7.25000e-002,-2.00000e-002,-2.25000e-002,-4.00000e-001,-4.05000e-001,+2.85000e+000,+2.84375e+000,+1.25000e-002,+6.25000e-003
5.78500000e+001,-2.50000e-003,-7.50000e-003,-7.00000e-002,-7.50000e-002,-2.00000e-002,-2.50000e-002,-4.02500e-001,-4.05000e-001,+2.85000e+000,+2.84375e+000,+1.25000e-002,+0.00000e+000
5.79000000e+001,-2.50000e-003,-5.00000e-003,-7.25000e-002,-7.50000e-002,-2.00000e-002,-2.25000e-002,-4.02500e-001,-4.07500e-001,+2.85000e+000,+2.83750e+000,+1.25000e-002,+6.25000e-003
5.79500000e+001,-2.50000e-003,-5.00000e-003,-7.25000e-002,-7.75000e-002,-1.75000e-002,-2.00000e-002,-4.05000e-001,-4.07500e-001,+2.84375e+000,+2.84375e+000,+1.25000e-002,+0.00000e+000
5.80000000e+001,+0.00000e+000,-2.50000e-003,-7.75000e-002,-7.75000e-002,-2.00000e-002,-2.00000e-002,-4.02500e-001,-4.07500e-001,+2.83750e+000,+2.83750e+000,+1.25000e-002,+6.25000e-003
5.80500000e+001,+0.00000e+000,-2.50000e-003,-7.50000e-002,-7.75000e-002,-2.00000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.84375e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.81000000e+001,+0.00000e+000,-2.50000e-003,-7.75000e-002,-8.00000e-002,-1.75000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.84375e+000,+2.83750e+000,+1.25000e-002,+6.25000e-003
5.81500000e+001,+0.00000e+000,-2.50000e-003,-7.75000e-002,-8.00000e-002,-1.75000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.83750e+000,+2.83750e+000,+1.25000e-002,+6.25000e-003
5.82000000e+001,+0.00000e+000,-5.00000e-003,-7.75000e-002,-8.25000e-002,-1.75000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.83750e+000,+2.83750e+000,+1.25000e-002,+0.00000e+000
5.82500000e+001,+0.00000e+000,-2.50000e-003,-7.75000e-002,-8.50000e-002,-2.00000e-002,-2.00000e-002,-4.05000e-001,-4.07500e-001,+2.84375e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.83000000e+001,+0.00000e+000,-5.00000e-003,-8.00000e-002,-8.50000e-002,-2.00000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.83750e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.83500000e+001,+0.00000e+000,-2.50000e-003,-8.25000e-002,-8.75000e-002,-2.00000e-002,-2.00000e-002,-4.05000e-001,-4.07500e-001,+2.83125e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.84000000e+001,+2.50000e-003,+0.00000e+000,-8.75000e-002,-9.00000e-002,-2.00000e-002,-2.25000e-002,-4.05000e-001,-4.07500e-001,+2.83125e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.84500000e+001,+5.00000e-003,-2.50000e-003,-8.75000e-002,-9.25000e-002,-2.00000e-002,-2.00000e-002,-4.02500e-001,-4.07500e-001,+2.83750e+000,+2.82500e+000,+1.25000e-002,+6.25000e-003
5.85000000e+001,+5.00000e-003,+0.00000e+000,-9.00000e-002,-9.25000e-002,-2.00000e-002,-2.50000e-002,-4.05000e-001,-4.10000e-001,+2.83125e+000,+2.83125e+000,+1.25000e-002,+6.25000e-003
5.85500000e+001,+7.50000e-003,+0.00000e+000,-9.00000e-002,-9.25000e-002,-2.00000e-002,-2.50000e-002,-4.05000e-001,-4.10000e-001,+2.83125e+000,+2.82500e+000,+1.25000e-002,+6.25000e-003
5.86000000e+001,+7.50000e-003,+2.50000e-003,-9.25000e-002,-9.50000e-002,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.82500e+000,+2.82500e+000,+1.87500e-002,+6.25000e-003
5.86500000e+001,+1.00000e-002,+2.50000e-003,-9.25000e-002,-9.50000e-002,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.82500e+000,+2.82500e+000,+1.25000e-002,+6.25000e-003
5.87000000e+001,+7.50000e-003,+5.00000e-003,-9.50000e-002,-9.75000e-002,-1.75000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.82500e+000,+2.81875e+000,+1.25000e-002,+0.00000e+000
5.87500000e+001,+5.00000e-003,+2.50000e-003,-9.75000e-002,-9.75000e-002,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.82500e+000,+2.82500e+000,+1.25000e-002,+0.00000e+000
5.88000000e+001,+5.00000e-003,+5.00000e-003,-9.50000e-002,-9.75000e-002,-1.75000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.82500e+000,+2.81875e+000,+1.25000e-002,+6.25000e-003
5.88500000e+001,+5.00000e-003,+2.50000e-003,-9.50000e-002,-1.00000e-001,-2.00000e-002,-2.50000e-002,-4.05000e-001,-4.10000e-001,+2.82500e+000,+2.81875e+000,+1.25000e-002,+6.25000e-003
5.89000000e+001,+5.00000e-003,+2.50000e-003,-9.75000e-002,-1.00000e-001,-2.00000e-002,-2.50000e-002,-4.07500e-001,-4.15000e-001,+2.81875e+000,+2.81250e+000,+1.25000e-002,+6.25000e-003
5.89500000e+001,+7.50000e-003,+2.50000e-003,-1.00000e-001,-1.02500e-001,-2.00000e-002,-2.25000e-002,-4.10000e-001,-4.15000e-001,+2.81875e+000,+2.81250e+000,+1.25000e-002,+6.25000e-003
5.90000000e+001,+5.00000e-003,+0.00000e+000,-1.02500e-001,-1.05000e-001,-2.00000e-002,-2.25000e-002,-4.12500e-001,-4.12500e-001,+2.81875e+000,+2.81250e+000,+1.25000e-002,+0.00000e+000
5.90500000e+001,+5.00000e-003,+0.00000e+000,-1.00000e-001,-1.07500e-001,-2.00000e-002,-2.25000e-002,-4.10000e-001,-4.15000e-001,+2.81250e+000,+2.80625e+000,+6.25000e-003,+0.00000e+000
5.91000000e+001,+5.00000e-003,+2.50000e-003,-1.05000e-001,-1.10000e-001,-2.25000e-002,-2.25000e-002,-4.07500e-001,-4.15000e-001,+2.81250e+000,+2.80625e+000,+1.25000e-002,+6.25000e-003
5.91500000e+001,+5.00000e-003,-2.50000e-003,-1.05000e-001,-1.10000e-001,-2.25000e-002,-2.50000e-002,-4.10000e-001,-4.15000e-001,+2.81250e+000,+2.80625e+000,+1.25000e-002,+6.25000e-003
5.92000000e+001,+2.50000e-003,+0.00000e+000,-1.02500e-001,-1.07500e-001,-2.25000e-002,-2.75000e-002,-4.07500e-001,-4.15000e-001,+2.80625e+000,+2.80625e+000,+1.25000e-002,+6.25000e-003
5.92500000e+001,+0.00000e+000,-2.50000e-003,-1.02500e-001,-1.07500e-001,-2.00000e-002,-2.50000e-002,-4.10000e-001,-4.15000e-001,+2.80625e+000,+2.80000e+000,+6.25000e-003,+6.25000e-003
5.93000000e+001,+0.00000e+000,-2.50000e-003,-1.05000e-001,-1.05000e-001,-2.25000e-002,-2.50000e-002,-4.10000e-001,-4.15000e-001,+2.80625e+000,+2.80000e+000,+1.25000e-002,+0.00000e+000
5.93500000e+001,+2.50000e-003,-2.50000e-003,-1.05000e-001,-1.10000e-001,-2.25000e-002,-2.25000e-002,-4.12500e-001,-4.15000e-001,+2.80625e+000,+2.80000e+000,+1.25000e-002,+6.25000e-003
5.94000000e+001,+2.50000e-003,+0.00000e+000,-1.07500e-001,-1.12500e-001,-2.00000e-002,-2.25000e-002,-4.10000e-001,-4.15000e-001,+2.80625e+000,+2.80000e+000,+1.25000e-002,+0.00000e+000
5.94500000e+001,+2.50000e-003,+0.00000e+000,-1.10000e-001,-1.12500e-001,-2.00000e-002,-2.50000e-002,-4.07500e-001,-4.15000e-001,+2.80000e+000,+2.79375e+000,+1.25000e-002,+0.00000e+000
5.95000000e+001,+2.50000e-003,+0.00000e+000,-1.10000e-001,-1.12500e-001,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.12500e-001,+2.80000e+000,+2.79375e+000,+1.25000e-002,+0.00000e+000
5.95500000e+001,+0.00000e+000,-2.50000e-003,-1.07500e-001,-1.10000e-001,-2.25000e-002,-2.50000e-002,-4.10000e-001,-4.15000e-001,+2.79375e+000,+2.79375e+000,+1.25000e-002,+6.25000e-003
5.96000000e+001,+0.00000e+000,-2.50000e-003,-1.07500e-001,-1.10000e-001,-2.00000e-002,-2.50000e-002,-4.10000e-001,-4.12500e-001,+2.79375e+000,+2.78750e+000,+1.25000e-002,+6.25000e-003
5.96500000e+001,+2.50000e-003,-2.50000e-003,-1.10000e-001,-1.12500e-001,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.80000e+000,+2.78750e+000,+5.75000e-001,+5.62500e-002
5.97000000e+001,+2.50000e-003,-2.50000e-003,-1.10000e-001,-1.12500e-001,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.12500e-001,+2.79375e+000,+2.78750e+000,+5.93750e-001,+5.75000e-001
5.97500000e+001,+0.00000e+000,-5.00000e-003,-1.05000e-001,-1.12500e-001,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.79375e+000,+2.78750e+000,+5.68750e-001,+4.68750e-001
5.98000000e+001,-2.50000e-003,-7.50000e-003,-1.05000e-001,-1.07500e-001,-2.25000e-002,-2.50000e-002,-4.07500e-001,-4.10000e-001,+2.78750e+000,+2.78125e+000,+3.18750e-001,+8.12500e-002
5.98500000e+001,-2.50000e-003,-5.00000e-003,-1.05000e-001,-1.10000e-001,-2.50000e-002,-3.00000e-002,-4.05000e-001,-4.10000e-001,+2.78750e+000,+2.78125e+000,+5.62500e-002,+1.87500e-002
5.99000000e+001,-2.50000e-003,-2.50000e-003,-1.05000e-001,-1.10000e-001,-2.50000e-002,-3.00000e-002,-4.07500e-001,-4.10000e-001,+2.78125e+000,+2.78125e+000,+1.87500e-002,+6.25000e-003
5.99500000e+001,-5.00000e-003,-7.50000e-003,-1.02500e-001,-1.10000e-001,-2.50000e-002,-3.00000e-002,-4.05000e-001,-4.12500e-001,+2.78750e+000,+2.77500e+000,+1.87500e-002,+6.25000e-003
6.00000000e+001,-5.00000e-003,-7.50000e-003,-1.02500e-001,-1.05000e-001,-2.75000e-002,-3.00000e-002,-4.02500e-001,-4.10000e-001,+2.78125e+000,+2.77500e+000,+1.25000e-002,+6.25000e-003
6.00500000e+001,-5.00000e-003,-1.00000e-002,-1.00000e-001,-1.05000e-001,-2.50000e-002,-3.50000e-002,-4.05000e-001,-4.07500e-001,+2.78125e+000,+2.77500e+000,+1.25000e-002,+6.25000e-003
6.01000000e+001,-7.50000e-003,-1.00000e-002,-1.02500e-001,-1.05000e-001,-2.75000e-002,-3.00000e-002,-4.02500e-001,-4.07500e-001,+2.77500e+000,+2.77500e+000,+1.25000e-002,+0.00000e+000
6.01500000e+001,-5.00000e-003,-1.00000e-002,-9.75000e-002,-1.00000e-001,-2.75000e-002,-2.75000e-002,-4.05000e-001,-4.05000e-001,+2.78125e+000,+2.76875e+000,+1.25000e-002,+0.00000e+000
6.02000000e+001,-5.00000e-003,-1.00000e-002,-9.75000e-002,-1.00000e-001,-2.75000e-002,-2.75000e-002,-4.02500e-001,-4.05000e-001,+2.77500e+000,+2.76875e+000,+1.25000e-002,+0.00000e+000
6.02500000e+001,-1.00000e-002,-1.25000e-002,-9.50000e-002,-1.00000e-001,-2.75000e-002,-3.00000e-002,-3.97500e-001,-4.02500e-001,+2.77500e+000,+2.76875e+000,+1.25000e-002,+6.25000e-003
6.03000000e+001,-1.00000e-002,-1.25000e-002,-9.25000e-002,-1.00000e-001,-2.75000e-002,-3.25000e-002,-4.00000e-001,-4.02500e-001,+2.76875e+000,+2.76875e+000,+1.25000e-002,+6.25000e-003
